link,ts[deciseconds],state,errors,lat[deg/10000],lon[deg/10000],altitude[m],velocity[m/s],battery[decivolts],pyro1,pyro2,phase,alt_diff,vel_diff,acc_proxy,alt_rolling_mean,vel_rolling_mean,alt_rolling_std,vel_rolling_std,speed_abs,is_ascending,flight_id
1,1156,4,0,393892,-82919,2814,122,99,0,0,Apogee,12.0,-1.0,12.0,2789.6,124.4,22.984777571253915,2.408318915758538,122,1,0
1,1157,4,0,393892,-82919,2825,121,99,0,0,Apogee,11.0,-1.0,-1.0,2801.6,123.2,22.589820716420448,2.2803508501983605,121,1,0
2,1157,4,0,393892,-82919,2825,121,99,0,0,Apogee,0.0,0.0,-11.0,2813.6,122.0,11.502173707609348,1.0000000000001945,121,1,0
1,1158,4,0,393892,-82919,2837,119,99,0,0,Apogee,12.0,-2.0,12.0,2820.6,121.2,13.202272531652289,1.4832396974192643,119,1,0
2,1158,4,0,393892,-82919,2837,119,99,0,0,Apogee,0.0,0.0,-12.0,2827.6,120.4,9.685040010243704,1.341640786500021,119,1,0
1,1162,4,0,393892,-82919,2882,115,99,0,0,Apogee,45.0,-4.0,45.0,2841.2,119.0,23.583892808440766,2.449489742783259,115,1,0
1,1163,4,0,393892,-82919,2893,113,99,0,0,Apogee,11.0,-2.0,-34.0,2854.8,117.4,30.499180316854794,3.2863353450310586,113,1,0
2,1163,4,0,393892,-82919,2893,113,99,0,0,Apogee,0.0,0.0,-11.0,2868.4,115.8,29.01378982484054,3.033150177620688,113,1,0
1,1164,4,0,393892,-82919,2904,112,99,0,0,Apogee,11.0,-1.0,11.0,2881.8,114.4,26.224034777280522,2.792848008753862,112,1,0
1,1165,4,0,393892,-82919,2915,111,99,0,0,Apogee,11.0,-1.0,0.0,2897.4,112.8,12.541929676091124,1.4832396974192734,111,1,0
2,1165,4,0,393892,-82919,2915,111,99,0,0,Apogee,0.0,0.0,-11.0,2904.0,112.0,11.00000000000067,1.0000000000002078,111,1,0
1,1166,4,0,393892,-82919,2926,110,99,0,0,Apogee,11.0,-1.0,11.0,2910.6,111.4,12.541929676091124,1.1401754250993215,110,1,0
1,1167,4,0,393892,-82919,2936,109,99,0,0,Apogee,10.0,-1.0,-1.0,2919.2,110.6,12.194260945215854,1.1401754250993215,109,1,0
2,1167,4,0,393892,-82919,2936,109,99,0,0,Apogee,0.0,0.0,-10.0,2925.6,110.0,10.502380682493746,1.0000000000002078,109,1,0
1,1168,4,0,393891,-82919,2947,107,99,0,0,Apogee,11.0,-2.0,11.0,2932.0,109.2,12.06233808181557,1.4832396974192734,107,1,0
1,1169,4,0,393891,-82919,2957,106,99,0,0,Apogee,10.0,-1.0,-1.0,2940.4,108.2,11.88696765369611,1.6431676725156266,106,1,0
2,1170,4,0,393891,-82919,2967,105,99,0,0,Apogee,10.0,-1.0,0.0,2948.6,107.2,13.50185172485677,1.7888543819999505,105,1,0
1,1171,4,0,393891,-82919,2977,104,99,0,0,Apogee,10.0,-1.0,0.0,2956.8,106.2,16.130716041143895,1.9235384061672458,104,1,0
2,1171,4,0,393891,-82919,2977,104,99,0,0,Apogee,0.0,0.0,-10.0,2965.0,105.2,13.038404810405904,1.3038404810406954,104,1,0
1,1172,4,0,393891,-82919,2987,103,99,0,0,Apogee,10.0,-1.0,10.0,2973.0,104.4,11.401754250992072,1.1401754250993292,103,1,0
2,1172,4,0,393891,-82919,2987,103,99,0,0,Apogee,0.0,0.0,-10.0,2979.0,103.8,8.3666002653417,0.8366600265343374,103,1,0
1,1173,4,0,393891,-82919,2997,102,99,0,0,Apogee,10.0,-1.0,10.0,2985.0,103.2,8.3666002653417,0.8366600265343374,102,1,0
2,1173,4,0,393891,-82919,2997,102,99,0,0,Apogee,0.0,0.0,-10.0,2989.0,102.8,8.3666002653417,0.8366600265343374,102,1,0
1,1174,4,0,393891,-82919,3007,100,99,0,0,Apogee,10.0,-2.0,10.0,2995.0,102.0,8.3666002653417,1.2247448713917675,100,1,0
2,1174,4,0,393891,-82919,3007,100,99,0,0,Apogee,0.0,0.0,-10.0,2999.0,101.4,8.3666002653417,1.3416407865000377,100,1,0
1,1177,4,0,393891,-82919,3036,97,99,0,0,Apogee,29.0,-3.0,29.0,3008.8,100.2,16.006248779773923,2.049390153192028,97,1,0
2,1177,4,0,393891,-82919,3036,97,99,0,0,Apogee,0.0,0.0,-29.0,3016.6,99.2,18.174157477033543,2.1679483388679834,97,1,0
1,1178,4,0,393891,-82919,3045,96,99,0,0,Apogee,9.0,-1.0,9.0,3026.2,98.0,17.9080987265543,1.8708286933870912,96,1,0
2,1178,4,0,393891,-82919,3045,96,99,0,0,Apogee,0.0,0.0,-9.0,3033.8,97.2,15.6428897586097,1.643167672515636,96,1,0
2,1179,4,0,393891,-82919,3054,95,99,0,0,Apogee,9.0,-1.0,9.0,3043.2,96.2,7.529940238807698,0.8366600265343479,95,1,0
1,1180,4,0,393891,-82919,3063,94,99,0,0,Apogee,9.0,-1.0,0.0,3048.6,95.6,10.261578825893029,1.140175425099337,94,1,0
2,1180,4,0,393891,-82919,3063,94,99,0,0,Apogee,0.0,0.0,-9.0,3054.0,95.0,9.000000000000917,1.0000000000002256,94,1,0
1,1183,4,0,393891,-82919,3090,90,99,0,0,Apogee,27.0,-4.0,27.0,3063.0,93.8,16.837458240483226,2.2803508501983742,90,1,0
2,1183,4,0,393891,-82919,3090,90,99,0,0,Apogee,0.0,0.0,-27.0,3072.0,92.6,16.837458240483226,2.4083189157585507,90,1,0
1,1184,4,0,393891,-82919,3098,89,99,0,0,Apogee,8.0,-1.0,8.0,3080.8,91.4,16.574076143182626,2.4083189157585507,89,1,0
2,1184,4,0,393891,-82919,3098,89,99,0,0,Apogee,0.0,0.0,-8.0,3087.8,90.4,14.429137188342688,2.0736441353328803,89,1,0
1,1185,4,0,393891,-82919,3107,88,99,0,0,Apogee,9.0,-1.0,9.0,3096.6,89.2,7.056911505751847,0.8366600265343479,88,1,0
1,1188,4,0,393891,-82919,3132,84,99,0,0,Apogee,25.0,-4.0,16.0,3105.0,88.0,16.24807680927232,2.345207879911812,84,1,0
2,1187,4,0,393891,-82919,3124,86,99,0,0,Apogee,-8.0,2.0,-33.0,3111.8,87.2,15.498387012847894,2.1679483388679857,86,1,0
1,1189,4,0,393891,-82919,3140,83,99,0,0,Apogee,16.0,-3.0,24.0,3120.2,86.0,17.412639087743496,2.5495097567964824,83,1,0
1,1190,4,0,393891,-82919,3148,82,99,0,0,Apogee,8.0,-1.0,-8.0,3130.2,84.6,15.754364474646856,2.4083189157585534,82,1,0
2,1190,4,0,393891,-82919,3148,82,99,0,0,Apogee,0.0,0.0,-8.0,3138.4,83.4,10.430723848325002,1.673320053068286,82,1,0
1,1191,4,0,393891,-82919,3156,81,99,0,0,Apogee,8.0,-1.0,8.0,3143.2,82.8,12.13260071048316,1.9235384061672516,81,1,0
2,1191,4,0,393891,-82919,3156,81,99,0,0,Apogee,0.0,0.0,-8.0,3149.6,81.8,6.69328021227393,0.8366600265343427,81,1,0
1,1192,4,0,393891,-82919,3164,80,99,0,0,Apogee,8.0,-1.0,8.0,3154.4,81.2,6.69328021227393,0.8366600265343427,80,1,0
1,1194,4,0,393891,-82919,3179,78,100,0,0,Apogee,15.0,-2.0,7.0,3160.6,80.4,11.738824472664122,1.516575088810459,78,1,0
2,1194,4,0,393891,-82919,3179,78,100,0,0,Apogee,0.0,0.0,-15.0,3166.8,79.6,11.60603291396409,1.516575088810459,78,1,0
1,1195,4,0,393891,-82919,3187,77,100,0,0,Apogee,8.0,-1.0,8.0,3173.0,78.8,12.629330940315768,1.6431676725156346,77,1,0
2,1195,4,0,393891,-82919,3187,77,100,0,0,Apogee,0.0,0.0,-8.0,3179.2,78.0,9.391485505500052,1.224744871391771,77,1,0
1,1196,4,0,393891,-82919,3194,76,99,0,0,Apogee,7.0,-1.0,7.0,3185.2,77.2,6.340346993660438,0.8366600265343427,76,1,0
2,1196,4,0,393891,-82919,3194,76,99,0,0,Apogee,0.0,0.0,-7.0,3188.2,76.8,6.220932405999894,0.8366600265343427,76,1,0
2,1197,4,0,393891,-82919,3201,74,99,0,0,Apogee,7.0,-2.0,7.0,3192.6,76.0,5.85662018574027,1.224744871391771,74,1,0
1,1197,4,0,393891,-82919,3201,74,99,0,0,Apogee,0.0,0.0,-7.0,3195.4,75.4,5.85662018574027,1.3416407865000408,74,1,0
2,1198,4,0,393887,-82914,3209,73,99,0,0,Apogee,8.0,-1.0,8.0,3199.8,74.6,6.220932405999894,1.3416407865000408,73,1,0
1,1199,4,0,393887,-82914,3216,72,99,0,0,Apogee,7.0,-1.0,-1.0,3204.2,73.8,8.467585252007797,1.4832396974192823,72,1,0
2,1199,4,0,393887,-82914,3216,72,99,0,0,Apogee,0.0,0.0,-7.0,3208.6,73.0,7.5033325929230115,1.0000000000002212,72,1,0
1,1203,4,0,393887,-82914,3243,68,99,0,0,Apogee,27.0,-4.0,27.0,3217.0,71.8,15.795568998931978,2.280350850198372,68,1,0
1,1204,4,0,393887,-82914,3250,67,99,0,0,Apogee,7.0,-1.0,-20.0,3226.8,70.4,18.37661557523636,2.7018512172213414,67,1,0
1,1205,4,0,393887,-82914,3256,66,99,0,0,Apogee,6.0,-1.0,-1.0,3236.2,69.0,19.00526242912788,2.8284271247462693,66,1,0
2,1205,4,0,393887,-82914,3256,66,99,0,0,Apogee,0.0,0.0,-6.0,3244.2,67.8,16.649324310614578,2.489979919597836,66,1,0
1,1206,4,0,393887,-82914,3263,65,99,0,0,Apogee,7.0,-1.0,7.0,3253.6,66.4,7.503332592923191,1.140175425099333,65,1,0
1,1207,4,0,393887,-82914,3269,64,99,0,0,Apogee,6.0,-1.0,-1.0,3258.8,65.6,7.328028384226086,1.140175425099333,64,1,0
2,1207,4,0,393887,-82914,3269,64,99,0,0,Apogee,0.0,0.0,-6.0,3262.6,65.0,6.503845016605397,1.0000000000002212,64,1,0
1,1208,4,0,393887,-82914,3275,63,99,0,0,Apogee,6.0,-1.0,6.0,3266.4,64.4,7.197221686180217,1.140175425099333,63,1,0
2,1208,4,0,393887,-82914,3275,63,99,0,0,Apogee,0.0,0.0,-6.0,3270.2,63.8,5.019960159206723,0.8366600265343427,63,1,0
1,1211,4,0,393887,-82914,3293,60,99,0,0,Apogee,18.0,-3.0,18.0,3276.2,62.8,9.859006035094215,1.6431676725156332,60,1,0
2,1211,4,0,393887,-82914,3293,60,99,0,0,Apogee,0.0,0.0,-18.0,3281.0,62.0,11.224972160322919,1.870828693387089,60,1,0
1,1212,4,0,393884,-82903,3299,58,99,0,0,Apogee,6.0,-2.0,6.0,3287.0,60.8,11.224972160322919,2.167948338867981,58,1,0
2,1212,4,0,393884,-82903,3299,58,99,0,0,Apogee,0.0,0.0,-6.0,3291.8,59.8,9.859006035094215,2.049390153192026,58,1,0
1,1213,4,0,393884,-82903,3305,57,99,0,0,Apogee,6.0,-1.0,6.0,3297.8,58.6,5.019960159206723,1.3416407865000357,57,1,0
2,1213,4,0,393884,-82903,3305,57,99,0,0,Apogee,0.0,0.0,-6.0,3300.2,58.0,5.019960159206723,1.2247448713917666,57,1,0
1,1214,4,0,393884,-82903,3310,56,99,0,0,Apogee,5.0,-1.0,5.0,3303.6,57.2,4.669047011974004,0.836660026534336,56,1,0
2,1214,4,0,393884,-82903,3310,56,99,0,0,Apogee,0.0,0.0,-5.0,3305.8,56.8,4.549725266433487,0.836660026534336,56,1,0
1,1215,4,0,393884,-82903,3316,55,99,0,0,Apogee,6.0,-1.0,6.0,3309.2,56.2,4.549725266433487,0.836660026534336,55,1,0
2,1215,4,0,393884,-82903,3316,55,99,0,0,Apogee,0.0,0.0,-6.0,3311.4,55.8,4.669047011974004,0.836660026534336,55,1,0
1,1217,4,0,393884,-82903,3326,53,99,0,0,Apogee,10.0,-2.0,10.0,3315.6,55.0,6.542170893520246,1.2247448713917666,53,1,0
1,1218,4,0,393884,-82903,3332,52,99,0,0,Apogee,6.0,-1.0,-4.0,3320.0,54.2,8.831760866329185,1.6431676725156312,52,1,0
2,1218,4,0,393884,-82903,3332,52,99,0,0,Apogee,0.0,0.0,-6.0,3324.4,53.4,8.049844719000697,1.5165750888104543,52,1,0
1,1219,4,0,393884,-82902,3337,51,99,0,0,Apogee,5.0,-1.0,5.0,3328.6,52.6,8.049844719000697,1.5165750888104543,51,1,0
2,1219,4,0,393884,-82902,3337,51,99,0,0,Apogee,0.0,0.0,-5.0,3332.8,51.8,4.549725266433518,0.8366600265343374,51,1,0
1,1220,4,0,393884,-82902,3342,50,99,0,0,Apogee,5.0,-1.0,5.0,3336.0,51.2,4.183300132673146,0.8366600265343374,50,1,0
2,1220,4,0,393884,-82902,3342,50,99,0,0,Apogee,0.0,0.0,-5.0,3338.0,50.8,4.183300132673146,0.8366600265343374,50,1,0
1,1223,4,0,393884,-82902,3356,47,99,0,0,Apogee,14.0,-3.0,14.0,3342.8,49.8,7.79102047231442,1.6431676725156306,47,1,0
2,1223,4,0,393884,-82902,3356,47,99,0,0,Apogee,0.0,0.0,-14.0,3346.6,49.0,8.820430828481246,1.8708286933870866,47,1,0
1,1224,4,0,393883,-82901,3361,46,99,0,0,Apogee,5.0,-1.0,5.0,3351.4,48.0,8.820430828481246,1.8708286933870866,46,1,0
2,1224,4,0,393883,-82901,3361,46,99,0,0,Apogee,0.0,0.0,-5.0,3355.2,47.2,7.79102047231442,1.6431676725156306,46,1,0
1,1226,4,0,393883,-82901,3370,44,99,0,0,Apogee,9.0,-2.0,9.0,3360.8,46.0,5.7183913822002985,1.2247448713917675,44,1,0
1,1227,4,0,393883,-82901,3374,43,100,0,0,Apogee,4.0,-1.0,-5.0,3364.4,45.2,7.368853370777715,1.643167672515632,43,1,0
1,1229,4,0,393883,-82901,3383,41,99,0,0,Apogee,9.0,-2.0,5.0,3369.8,44.0,9.311283477588958,2.1213203435597463,41,1,0
1,1230,4,0,393883,-82901,3387,40,99,0,0,Apogee,4.0,-1.0,-5.0,3375.0,42.8,10.368220676664855,2.3874672772627563,40,1,0
1,1231,4,0,393883,-82901,3391,39,99,0,0,Apogee,4.0,-1.0,0.0,3381.0,41.4,8.803408430830675,2.0736441353328767,39,1,0
1,1232,4,0,393883,-82901,3395,38,99,0,0,Apogee,4.0,-1.0,0.0,3386.0,40.2,8.062257748299828,1.9235384061672476,38,1,0
1,1233,4,0,393883,-82901,3398,37,99,0,0,Apogee,3.0,-1.0,-1.0,3390.8,39.0,6.016643582598208,1.581138830084328,37,1,0
2,1233,4,0,393883,-82901,3398,37,99,0,0,Apogee,0.0,0.0,-3.0,3393.8,38.2,4.764451699830686,1.3038404810406978,37,1,0
1,1234,4,0,393883,-82901,3402,36,99,0,0,Apogee,4.0,-1.0,4.0,3396.8,37.4,4.086563348342814,1.1401754250993308,36,1,0
1,1238,4,0,393882,-82897,3416,32,99,0,0,Apogee,14.0,-4.0,10.0,3401.8,36.0,8.318653737235232,2.345207879911808,32,1,0
1,1239,4,0,393882,-82897,3419,31,99,0,0,Apogee,3.0,-1.0,-11.0,3406.6,34.6,10.139033484510131,2.8809720581776634,31,1,0
2,1239,4,0,393882,-82897,3419,31,99,0,0,Apogee,0.0,0.0,-3.0,3410.8,33.4,10.03493896344255,2.8809720581776634,31,1,0
1,1240,4,0,393882,-82897,3421,30,99,0,0,Apogee,2.0,-1.0,2.0,3415.4,32.0,7.700649323272457,2.3452078799118086,30,1,0
2,1240,4,0,393882,-82897,3421,30,99,0,0,Apogee,0.0,0.0,-2.0,3419.2,30.8,2.04939015319589,0.8366600265343384,30,1,0
1,1243,4,0,393882,-82897,3430,27,99,0,0,Apogee,9.0,-3.0,9.0,3422.0,29.8,4.582575694957636,1.6431676725156323,27,1,0
2,1243,4,0,393882,-82897,3430,27,99,0,0,Apogee,0.0,0.0,-9.0,3424.2,29.0,5.357238094393116,1.8708286933870886,27,1,0
1,1244,4,0,393882,-82897,3432,26,99,0,0,Apogee,2.0,-1.0,2.0,3426.8,28.0,5.357238094393116,1.8708286933870886,26,1,0
1,1245,4,0,393882,-82897,3435,25,99,0,0,Apogee,3.0,-1.0,1.0,3429.6,27.0,5.224940191046842,1.8708286933870886,25,1,0
2,1245,4,0,393882,-82897,3435,25,99,0,0,Apogee,0.0,0.0,-3.0,3432.4,26.0,2.5099800796055693,1.0000000000002205,25,1,0
1,1250,4,0,393881,-82892,3446,20,99,0,0,Apogee,11.0,-5.0,11.0,3435.6,24.6,6.188699378707695,2.7018512172213414,20,1,0
2,1250,4,0,393881,-82892,3446,20,99,0,0,Apogee,0.0,0.0,-11.0,3438.8,23.2,6.685805860179965,2.9495762407506003,20,1,0
1,1251,4,0,393881,-82892,3448,19,99,0,0,Apogee,2.0,-1.0,2.0,3442.0,21.8,6.442049363363833,2.9495762407506003,19,1,0
1,1252,4,0,393881,-82892,3450,18,99,0,0,Apogee,2.0,-1.0,0.0,3445.0,20.4,5.830951894846704,2.7018512172213414,18,1,0
2,1252,4,0,393881,-82892,3450,18,99,0,0,Apogee,0.0,0.0,-2.0,3448.0,19.0,2.0000000000040927,1.0000000000002203,18,1,0
1,1253,4,0,393881,-82892,3452,17,99,0,0,Apogee,2.0,-1.0,2.0,3449.2,18.4,2.2803508502019003,1.1401754250993308,17,1,0
2,1253,4,0,393881,-82892,3452,17,99,0,0,Apogee,0.0,0.0,-2.0,3450.4,17.8,1.6733200530731311,0.8366600265343381,17,1,0
2,1254,4,0,393881,-82891,3453,16,99,0,0,Apogee,1.0,-1.0,1.0,3451.4,17.2,1.3416407865060427,0.8366600265343381,16,1,0
1,1255,4,0,393881,-82891,3455,15,99,0,0,Apogee,2.0,-1.0,1.0,3452.4,16.6,1.8165902124630198,1.1401754250993308,15,1,0
2,1255,4,0,393881,-82891,3455,15,99,0,0,Apogee,0.0,0.0,-2.0,3453.4,16.0,1.5165750888156924,1.0000000000002203,15,1,0
2,1258,4,0,393881,-82891,3458,11,99,0,0,Apogee,3.0,-4.0,3.0,3454.6,14.8,2.3021728866478255,2.280350850198373,11,1,0
2,1259,4,0,393881,-82891,3460,11,99,0,0,Apogee,2.0,0.0,-1.0,3456.2,13.6,2.7748873851053255,2.4083189157585507,11,1,0
1,1260,4,0,393881,-82891,3461,10,99,0,0,Apogee,1.0,-1.0,-1.0,3457.8,12.4,2.7748873851053255,2.408318915758551,10,1,0
2,1260,4,0,393881,-82891,3461,10,99,0,0,Apogee,0.0,0.0,-1.0,3459.0,11.4,2.549509756799631,2.073644135332879,10,1,0
1,1263,4,0,393881,-82891,3463,7,99,0,0,Apogee,2.0,-3.0,2.0,3460.6,9.8,1.8165902124630589,1.6431676725156334,7,1,0
2,1263,4,0,393881,-82891,3463,7,99,0,0,Apogee,0.0,0.0,-2.0,3461.6,9.0,1.3416407865060958,1.8708286933870895,7,1,0
1,1264,4,0,393881,-82891,3464,5,99,0,0,Apogee,1.0,-2.0,1.0,3462.4,7.8,1.3416407865060958,2.167948338867982,5,1,0
2,1264,4,0,393881,-82891,3464,5,99,0,0,Apogee,0.0,0.0,-1.0,3463.0,6.8,1.2247448713983884,2.0493901531920278,5,1,0
1,1265,4,0,393881,-82891,3464,4,99,0,0,Apogee,0.0,-1.0,0.0,3463.6,5.6,0.5477225575203805,1.3416407865000388,4,1,0
2,1265,4,0,393881,-82891,3464,4,99,0,0,Apogee,0.0,0.0,0.0,3463.8,5.0,0.447213595518598,1.22474487139177,4,1,0
1,1267,4,0,393881,-82891,3465,3,99,0,0,Apogee,1.0,-1.0,1.0,3464.2,4.2,0.447213595518598,0.8366600265343402,3,1,0
2,1267,4,0,393881,-82891,3465,3,99,0,0,Apogee,0.0,0.0,-1.0,3464.4,3.8,0.5477225575203805,0.8366600265343402,3,1,0
1,1270,4,0,393881,-82891,3456,-8,99,0,0,Apogee,-9.0,-11.0,-9.0,3462.8,1.2,3.8340579025383854,5.167204273105568,8,0,0
2,1270,4,0,393881,-82891,3456,-8,99,0,0,Apogee,0.0,0.0,9.0,3461.2,-1.2,4.764451699830403,6.220932405998352,8,0,0
1,1271,4,0,393881,-82891,3437,-28,99,0,0,Apogee,-19.0,-20.0,-19.0,3455.8,-7.6,11.432410069623016,12.66096362841314,28,0,0
2,1271,4,0,393881,-82891,3437,-28,99,0,0,Apogee,0.0,0.0,19.0,3450.2,-13.8,12.597618822619514,13.71860051171403,28,0,0
1,1272,4,0,393881,-82891,3426,-37,99,0,0,Apogee,-11.0,-9.0,-11.0,3442.4,-21.8,13.20227253165216,13.122499761859416,37,0,0
2,1272,4,0,393881,-82891,3426,-37,99,0,0,Apogee,0.0,0.0,11.0,3436.4,-27.6,12.259690045022255,11.844830095868849,37,0,0
1,1273,5,0,393881,-82889,3421,-39,99,0,0,Descent,-5.0,-2.0,-5.0,3429.4,-33.8,7.231873892707104,5.357238094391589,39,0,0
2,1273,5,0,393881,-82889,3421,-39,99,0,0,Descent,0.0,0.0,5.0,3426.2,-36.0,6.534523701083233,4.582575694955887,39,0,0
1,1275,5,0,393881,-82889,3423,-29,99,0,0,Descent,2.0,10.0,2.0,3423.4,-36.2,2.509980079605796,4.147288270665597,29,0,0
2,1277,5,0,393881,-82889,3433,-14,99,0,0,Descent,10.0,15.0,8.0,3424.8,-31.6,5.019960159206199,10.66770828247569,14,0,0
2,1278,5,0,393881,-82889,3438,-7,99,0,0,Descent,5.0,7.0,-5.0,3427.2,-25.6,7.823042886244342,14.58766602304839,7,0,0
2,1279,5,0,393881,-82889,3444,-1,99,0,0,Descent,6.0,6.0,1.0,3431.8,-18.0,9.782637681117391,15.716233645501726,1,0,0
1,1280,5,0,393881,-82889,3449,3,99,0,0,Descent,5.0,4.0,-1.0,3437.4,-9.6,10.064790112069746,12.60158720161871,3,1,0
2,1280,5,0,393881,-82889,3449,3,99,0,0,Descent,0.0,0.0,-5.0,3442.6,-3.2,7.021395872617973,7.29383301152422,3,1,0
1,1283,5,0,393881,-82889,3460,12,99,0,0,Descent,11.0,9.0,11.0,3448.0,2.0,8.093207028120371,6.928203230275543,12,1,0
2,1283,5,0,393881,-82889,3460,12,99,0,0,Descent,0.0,0.0,-11.0,3452.4,5.8,7.231873892706976,5.890670590009297,12,1,0
1,1284,5,0,393881,-82889,3461,12,99,0,0,Descent,1.0,0.0,1.0,3455.8,8.4,6.22093240599962,4.929503017546543,12,1,0
2,1284,5,0,393881,-82889,3461,12,99,0,0,Descent,0.0,0.0,-1.0,3458.2,10.2,5.167204273107073,4.02492235949968,12,1,0
1,1286,5,0,393881,-82889,3464,12,99,0,0,Descent,3.0,0.0,3.0,3461.2,12.0,1.6431676725205715,0.0,12,1,0
1,1287,5,0,393881,-82889,3464,12,99,0,0,Descent,0.0,0.0,-3.0,3462.0,12.0,1.8708286933914446,0.0,12,1,0
2,1287,5,0,393881,-82889,3464,12,99,0,0,Descent,0.0,0.0,0.0,3462.8,12.0,1.6431676725205715,0.0,12,1,0
1,1290,5,0,393882,-82884,3466,10,99,0,0,Descent,2.0,-2.0,2.0,3463.8,11.6,1.7888543820044283,0.8944271910001799,10,1,0
2,1290,5,0,393882,-82884,3466,10,99,0,0,Descent,0.0,0.0,-2.0,3464.8,11.2,1.0954451150177344,1.0954451150105478,10,1,0
1,1291,5,0,393882,-82884,3466,9,99,0,0,Descent,0.0,-1.0,0.0,3465.2,10.6,1.0954451150177344,1.3416407865000497,9,1,0
2,1291,5,0,393882,-82884,3466,9,99,0,0,Descent,0.0,0.0,0.0,3465.6,10.0,0.8944271910090262,1.2247448713917817,9,1,0
1,1292,5,0,393882,-82884,3466,8,99,0,0,Descent,0.0,-1.0,0.0,3466.0,9.2,0.0,0.8366600265343572,8,1,0
2,1292,5,0,393882,-82884,3466,8,99,0,0,Descent,0.0,0.0,0.0,3466.0,8.8,0.0,0.8366600265343572,8,1,0
1,1293,5,0,393882,-82884,3466,7,99,0,0,Descent,0.0,-1.0,0.0,3466.0,8.2,0.0,0.8366600265343572,7,1,0
2,1293,5,0,393882,-82884,3466,7,99,0,0,Descent,0.0,0.0,0.0,3466.0,7.8,0.0,0.8366600265343567,7,1,0
1,1297,5,0,393882,-82884,3458,-2,99,0,0,Descent,-8.0,-9.0,-8.0,3464.4,5.6,3.5777087640019727,4.277849927241542,2,0,0
1,1298,5,0,393882,-82884,3456,-4,99,0,0,Descent,-2.0,-2.0,6.0,3462.4,3.2,4.979959839197175,5.718391382198359,4,0,0
2,1298,5,0,393882,-82884,3456,-4,99,0,0,Descent,0.0,0.0,2.0,3460.4,0.8,5.176871642219553,5.718391382198358,4,0,0
2,1299,5,0,393882,-82884,3453,-6,99,0,0,Descent,-3.0,-2.0,-3.0,3457.8,-1.8,4.919349550501307,5.118593556827934,6,0,0
1,1300,5,0,393882,-82884,3450,-8,99,0,0,Descent,-3.0,-2.0,0.0,3454.6,-4.8,3.13049516850254,2.2803508501983685,8,0,0
2,1300,5,0,393882,-82884,3450,-8,99,0,0,Descent,0.0,0.0,3.0,3453.0,-6.0,3.0000000000029416,2.0000000000001035,8,0,0
1,1303,5,0,393882,-82879,3442,-13,99,0,0,Descent,-8.0,-5.0,-8.0,3450.2,-7.8,5.2153619241637665,3.346640106136363,13,0,0
2,1303,5,0,393882,-82879,3442,-13,99,0,0,Descent,0.0,0.0,8.0,3447.4,-9.6,5.079370039681792,3.209361307176305,13,0,0
1,1304,5,0,393882,-82879,3439,-15,99,0,0,Descent,-3.0,-2.0,-3.0,3444.6,-11.4,5.079370039681792,3.209361307176304,15,0,0
1,1306,5,0,393882,-82879,3433,-18,99,0,0,Descent,-6.0,-3.0,-3.0,3441.2,-13.4,6.140032573204835,3.6469165057621464,18,0,0
2,1306,5,0,393882,-82879,3433,-18,99,0,0,Descent,0.0,0.0,6.0,3437.8,-15.4,4.549725266432707,2.5099800796023004,18,0,0
1,1307,5,0,393882,-82879,3430,-19,99,0,0,Descent,-3.0,-1.0,-3.0,3435.4,-16.6,4.929503017548174,2.509980079602299,19,0,0
2,1307,5,0,393882,-82879,3430,-19,99,0,0,Descent,0.0,0.0,3.0,3433.0,-17.8,3.6742346141770454,1.6431676725156084,19,0,0
1,1310,5,0,393883,-82878,3424,-19,99,0,0,Descent,-6.0,0.0,-6.0,3430.0,-18.6,3.6742346141770454,0.5477225575054951,19,0,0
2,1310,5,0,393883,-82878,3424,-19,99,0,0,Descent,0.0,0.0,6.0,3428.2,-18.8,4.024922359501671,0.44721359550036055,19,0,0
1,1311,5,0,393883,-82878,3422,-19,99,0,0,Descent,-2.0,0.0,-2.0,3426.0,-19.0,3.7416573867761103,0.0,19,0,0
2,1311,5,0,393883,-82878,3422,-19,99,0,0,Descent,0.0,0.0,2.0,3424.4,-19.0,3.2863353450334762,0.0,19,0,0
1,1312,5,0,393883,-82877,3420,-19,99,0,0,Descent,-2.0,0.0,-2.0,3422.4,-19.0,1.6733200530730887,0.0,19,0,0
2,1312,5,0,393883,-82877,3420,-19,99,0,0,Descent,0.0,0.0,2.0,3421.6,-19.0,1.6733200530730887,0.0,19,0,0
1,1316,5,0,393883,-82876,3411,-20,99,0,0,Descent,-9.0,-1.0,-9.0,3419.0,-19.2,4.582575694957636,0.44721359550036055,20,0,0
1,1317,5,0,393883,-82876,3408,-21,99,0,0,Descent,-3.0,-1.0,6.0,3416.2,-19.6,6.260990337000688,0.8944271910001169,21,0,0
2,1317,5,0,393883,-82876,3408,-21,99,0,0,Descent,0.0,0.0,3.0,3413.4,-20.0,6.148170459577045,1.0000000000001796,21,0,0
2,1318,5,0,393883,-82876,3405,-22,99,0,0,Descent,-3.0,-1.0,-3.0,3410.4,-20.6,5.770615218502803,1.1401754250992953,22,0,0
1,1319,5,0,393883,-82876,3403,-21,99,0,0,Descent,-2.0,1.0,1.0,3407.0,-21.0,3.082207001487153,0.7071067811868006,21,0,0
